সমষ্টি	3.67
সমূহে	3.67
সর	3.67
সর্তক	3.67
সাধারণতঃ	3.67
সাম	3.67
সার্জারির	3.67
সিগনাল	3.67
সিরাপ	3.67
সুপ্ত	3.67
সুবোধ	3.67
সূর্যাস্তের	3.67
সেনেগাল	3.67
সেলিব্রিটি	3.67
সৈনিকের	3.67
সৌদ	3.67
স্থলবন্দর	3.67
স্বপক্ষে	3.67
স্বাবলম্বী	3.67
স্যরি	3.67
হজের	3.67
হতোনা	3.67
হাইব্রিড	3.67
হিউজ	3.67
হিম	3.67
হুট	3.67
হেলিকপ্টারের	3.67
১শ	3.67
৩নং	3.67
mobile	3.66
অগ্নিকাণ্ডে	3.66
অন্তরালে	3.66
অপমানের	3.66
অফিশিয়াল	3.66
অবিকল	3.66
অভ্যন্তরীন	3.66
অভ্যাসের	3.66
অযাচিত	3.66
অরাজকতা	3.66
অল্পের	3.66
অস্কারের	3.66
অস্ত্রসহ	3.66
আইওএস	3.66
আও	3.66
আন্দোলনকারীরা	3.66
আপদ	3.66
আবেদ	3.66
আবেদনপত্র	3.66
আরতি	3.66
ইউরি	3.66
ইথিওপিয়া	3.66
ইনপুট	3.66
ইলম	3.66
একাডেমিতে	3.66
একান্তে	3.66
একুশের	3.66
এজেন্টের	3.66
এডিসন	3.66
এসএ	3.66
ওলামা	3.66
কলিন্স	3.66
কাটাচ্ছে	3.66
কাটিয়েছি	3.66
কাবুলের	3.66
কিট	3.66
কিনবেন	3.66
কিবরিয়া	3.66
কুমারখালী	3.66
কুয়াশার	3.66
কেরালায়	3.66
কোক	3.66
কোয়েল	3.66
খেলবেন	3.66
খেলাই	3.66
খেলো	3.66
খ্রীষ্টান	3.66
গুয়াতেমালায়	3.66
গৃহবধূর	3.66
গেইট	3.66
গ্রামবাসীরা	3.66
গ্রিড	3.66
গ্লোব	3.66
ঘৃণার	3.66
ঘেউ	3.66
চড়তে	3.66
চাইলো	3.66
চাদ	3.66
চিকিৎসকরা	3.66
চিন্তাবিদ	3.66
চিল	3.66
চোদা	3.66
ছাতার	3.66
জকিগঞ্জ	3.66
জয়েন্ট	3.66
জামার	3.66
জার্নি	3.66
জীববিজ্ঞান	3.66
জোনাথন	3.66
ঝলমলে	3.66
টেম্পল	3.66
ডানার	3.66
ডালিম	3.66
ড্রাইভারের	3.66
ঢং	3.66
ঢাকাই	3.66
তথ্যই	3.66
তরবারি	3.66
তাজিকিস্তান	3.66
তাবু	3.66
তামার	3.66
তুলেন	3.66
থাকাটাই	3.66
দমদম	3.66
দয়াকরে	3.66
দাসী	3.66
দিরাই	3.66
দুর্বৃত্তদের	3.66
ধরবো	3.66
ধামাচাপা	3.66
ধোঁয়ায়	3.66
নওয়াব	3.66
নাইক্ষ্যংছড়ি	3.66
নাঙ্গলকোট	3.66
নাজনীন	3.66
নাতো	3.66
নিতেই	3.66
নিপীড়িত	3.66
নির্যাতনে	3.66
নিশ্চিতভাবেই	3.66
নেদারল্যান্ডস	3.66
নেশনস	3.66
পড়িয়ে	3.66
পড়ো	3.66
পরশু	3.66
পরিবারসহ	3.66
পরিমাণের	3.66
পরিমিত	3.66
পরিসংখ্যানে	3.66
পানিকে	3.66
পিৎজা	3.66
পেঁচিয়ে	3.66
পোষাকের	3.66
পৌষ	3.66
প্যাকেজের	3.66
প্রটোকল	3.66
প্রত্যাখ্যাত	3.66
প্রবন্ধের	3.66
প্রসেনজিৎ	3.66
প্রিয়তমা	3.66
ফজল	3.66
ফ্যাক্টর	3.66
ফ্লাইওভার	3.66
ফ্লোরিডার	3.66
বলছ	3.66
বানরের	3.66
বাহবা	3.66
বিক্রেতারা	3.66
বিধিনিষেধ	3.66
বিপক্ষ	3.66
বুঝানোর	3.66
বেশিক্ষণ	3.66
বোরকা	3.66
বোস্টন	3.66
ব্যাকআপ	3.66
ভুলিয়ে	3.66
ভোটারের	3.66
মওলানা	3.66
মতি	3.66
মাইর	3.66
মাগফেরাত	3.66
মাজারে	3.66
মানবে	3.66
মানবেতর	3.66
মালিকানার	3.66
মুদ্রিত	3.66
মূসা	3.66
মেড	3.66
মেডিকেলে	3.66
যাচ্ছ	3.66
যিশুর	3.66
যেওনা	3.66
যৌনকর্মী	3.66
রাখেনি	3.66
রাগবি	3.66
রাস্তাটা	3.66
রিখটার	3.66
রুমাল	3.66
রোম্যান্টিক	3.66
লক্ষন	3.66
লিংকে	3.66
লিখেছিলাম	3.66
লিবার্টি	3.66
লুথার	3.66
লোপ	3.66
শহিদুল	3.66
শা	3.66
শাহাবুদ্দিন	3.66
শিডিউল	3.66
শেরেবাংলা	3.66
শোকাবহ	3.66
শ্রুতি	3.66
সংক্রামক	3.66
সংগঠনগুলো	3.66
সংগঠনে	3.66
সংগ্রহকারী	3.66
সংরক্ষন	3.66
সংস্কারে	3.66
সচেতনতার	3.66
সঞ্চিত	3.66
সবটাই	3.66
সমৃদ্ধির	3.66
সহনীয়	3.66
সিলিং	3.66
সুইটি	3.66
সুশাসনের	3.66
সুসম্পর্ক	3.66
সৃষ্টিশীল	3.66
সেকশনে	3.66
সেতুতে	3.66
সেফটি	3.66
স্তূপ	3.66
স্নায়ু	3.66
স্পীকার	3.66
স্বনির্ভর	3.66
স্লাইড	3.66
হয়ঃ	3.66
হরর	3.66
হাঙ্গেরীয়	3.66
হারুনুর	3.66
হুইলচেয়ার	3.66
app	3.65
das	3.65
dhaka	3.65
hill	3.65
lost	3.65
must	3.65
sky	3.65
south	3.65
their	3.65
uk	3.65
অজি	3.65
অটোগ্রাফ	3.65
অতর্কিত	3.65
অধ্যয়নরত	3.65
অনবদ্য	3.65
অপরটি	3.65
অবনমন	3.65
অর্কিড	3.65
অর্থনীতিকে	3.65
অর্ধশতাধিক	3.65
অসম্ভবকে	3.65
অহরহ	3.65
আইএমএফ	3.65
আইএসের	3.65
আন্ডারগ্রাউন্ড	3.65
আপনারই	3.65
আবর্তিত	3.65
আবেগী	3.65
আবেদনময়ী	3.65
আমাদেরই	3.65
আরাবিয়া	3.65
আলগা	3.65
আলফ্রেড	3.65
আলাল	3.65
ইউএসএ	3.65
ইথিওপিয়ার	3.65
ইনস্টল	3.65
ইস্তাম্বুলে	3.65
উইন্টার	3.65
উত্তরাঞ্চলে	3.65
উত্যক্ত	3.65
উদ্দীপনার	3.65
উপজাতিদের	3.65
উল্লাসে	3.65
এইট	3.65
এইযে	3.65
এএসপি	3.65
একজোড়া	3.65
এটাতে	3.65
এবি	3.65
এরদোগান	3.65
এলজি	3.65
ওঠ	3.65
ওয়্যারলেস	3.65
ঔপন্যাসিক	3.65
কফিন	3.65
কবল	3.65
কবিরাজ	3.65
কমের	3.65
কষ্টসাধ্য	3.65
কাঁটার	3.65
কাঁদবে	3.65
কাকু	3.65
কাধে	3.65
কামরা	3.65
কার্ডে	3.65
কিথ	3.65
কীবোর্ড	3.65
কেনাকাটার	3.65
কোষের	3.65
ক্রিকেটকে	3.65
খলনায়ক	3.65
খিচুড়ি	3.65
খুবি	3.65
খোঁড়া	3.65
খ্রিস্টপূর্ব	3.65
গুজরাত	3.65
গুণ্ডা	3.65
গুদামে	3.65
গেছ	3.65
গেস্ট	3.65
গোয়া	3.65
গোলটেবিল	3.65
গোশত	3.65
গ্লেন	3.65
ঘড়িতে	3.65
ঘূর্ণিঝড়ের	3.65
চলছি	3.65
চায়নার	3.65
চিটাগাং	3.65
চিত্রটি	3.65
চিরে	3.65
চুলায়	3.65
চ্যাপ্টার	3.65
ছিলি	3.65
জনমনে	3.65
জনেই	3.65
জাহাজকে	3.65
জেলেদের	3.65
জ্বালায়	3.65
ঝালকাঠির	3.65
ডেভিস	3.65
ডেমোক্র্যাটিক	3.65
ডো	3.65
তাতেও	3.65
তাদেরকেও	3.65
তুমিতো	3.65
থাকবি	3.65
থু	3.65
দলগুলোকে	3.65
দিকনির্দেশনা	3.65
দুগ্ধ	3.65
দুবাইয়ের	3.65
দুর্গাপুর	3.65
দূরত্বের	3.65
দেখাচ্ছিল	3.65
দেশবাসীকে	3.65
দোল	3.65
ধরলো	3.65
ধ্বংসপ্রাপ্ত	3.65
নগ্নতা	3.65
নয়জন	3.65
নাগাল	3.65
নাজির	3.65
নানক	3.65
নামী	3.65
নির্গমন	3.65
নিলামের	3.65
নেতাজি	3.65
পক্ষই	3.65
পররাষ্ট্রমন্ত্রীর	3.65
পরিচালনাকারী	3.65
পাইপের	3.65
পাপী	3.65
পিঙ্ক	3.65
পিরিয়ড	3.65
পুঁজিবাদী	3.65
পুড়ছে	3.65
পুনর্জন্ম	3.65
পুলিশদের	3.65
পেটেন্ট	3.65
পেলি	3.65
পৌঁছার	3.65
প্রচারনা	3.65
প্রতিধ্বনি	3.65
প্রতিশোধের	3.65
প্রধানদের	3.65
প্রহার	3.65
প্রাকৃতিকভাবে	3.65
প্রাগৈতিহাসিক	3.65
ফয়েজ	3.65
ফিরছেন	3.65
বঙ্গের	3.65
বঙ্গোপসাগর	3.65
বলবৎ	3.65
বসেছেন	3.65
বাঁচি	3.65
বাইরেই	3.65
বালান	3.65
বিদেশীদের	3.65
বিপরীতমুখী	3.65
বিরোধীদলের	3.65
বিশ্বকোষ	3.65
বিস্ট	3.65
বীরত্বের	3.65
বুঝ	3.65
বেগুনী	3.65
বৈদিক	3.65
বোঝাবুঝি	3.65
বোম	3.65
ব্যান্ডউইথ	3.65
ব্যায়ামের	3.65
ব্রাজিলকে	3.65
ভয়াবহতা	3.65
ভরি	3.65
ভাববে	3.65
ভিলা	3.65
ভেদে	3.65
ভেনেজুয়েলার	3.65
মইরা	3.65
মধ্যেকার	3.65
মমিন	3.65
মর্যাদাপূর্ণ	3.65
মহামারি	3.65
মহেন্দ্র	3.65
মাঝপথে	3.65
মাহিয়া	3.65
মিচেল	3.65
মুক্তভাবে	3.65
মুক্তমনা	3.65
মুখার্জী	3.65
মুন্নী	3.65
মোহাম্মদের	3.65
ম্যানুয়াল	3.65
যন্ত্রণার	3.65
যুক্তরাষ্ট্রকে	3.65
যেটির	3.65
রবির	3.65
রাখাইনে	3.65
রিফিউজি	3.65
রুই	3.65
রুপির	3.65
রেইন	3.65
লাইব্রেরিতে	3.65
লাখেরও	3.65
লাগলেও	3.65
লীগকে	3.65
লোটাস	3.65
ল্যান্স	3.65
শক্তিমান	3.65
শততম	3.65
শাবানা	3.65
শাহাদাৎ	3.65
শিক্ষানবিশ	3.65
শুনছেন	3.65
শুনেন	3.65
শ্যামলী	3.65
শ্রীকৃষ্ণ	3.65
ষড়যন্ত্রে	3.65
সক্রিয়তা	3.65
সজিব	3.65
সমাজতন্ত্র	3.65
সমানে	3.65
সরকারও	3.65
সরকারীভাবে	3.65
সর্বদলীয়	3.65
সাতটা	3.65
সার্কেলের	3.65
সূর্যকে	3.65
সূর্যাস্ত	3.65
সেখানের	3.65
সোলায়মান	3.65
স্কলারশিপ	3.65
স্টল	3.65
স্থায়িত্ব	3.65
স্পন্দন	3.65
হাঙ্গেরি	3.65
♦	3.65
channel	3.64
internet	3.64
interview	3.64
limited	3.64
source	3.64
test	3.64
অক্ষমতা	3.64
অতীব	3.64
অনড়	3.64
অনবরত	3.64
অনুপ্রবেশকারী	3.64
অনুশাসন	3.64
অপ্রাসঙ্গিক	3.64
অবস্থানকারী	3.64
অভি	3.64
অভ্যুত্থানে	3.64
অরণ্যে	3.64
অর্থবহ	3.64
অ্যাপলের	3.64
আইভরি	3.64
আজীবনের	3.64
আধুনিকতা	3.64
আন্তরিকতা	3.64
আর্মিতে	3.64
আর্য	3.64
আলহামদুলিল্লাহ	3.64
আসমান	3.64
ইউরিয়া	3.64
ইতিহাসবিদ	3.64
ইন্সটিটিউটের	3.64
ইলা	3.64
ইশতিয়াক	3.64
ইসরা	3.64
ইস্তফা	3.64
ঈ	3.64
উইকি	3.64
উগান্ডা	3.64
উত্তরপূর্ব	3.64
উপরেও	3.64
উপস্থাপনার	3.64
উৎসে	3.64
এএফপি	3.64
এথেন্স	3.64
এরপরই	3.64
এসবে	3.64
ঐশী	3.64
ওখান	3.64
ওনারা	3.64
কটি	3.64
কমপ্লিট	3.64
করিয়েছেন	3.64
কর্মজীবী	3.64
কলিন	3.64
কলেরা	3.64
কলোনির	3.64
কাঁচামাল	3.64
কারে	3.64
কাস্টমার	3.64
কিন	3.64
কৃষ্ণা	3.64
ক্লোজ	3.64
ক্ষমতাসম্পন্ন	3.64
খাজনা	3.64
খাসি	3.64
খেজুরের	3.64
খ্যাতির	3.64
গাড়িগুলো	3.64
গাবতলী	3.64
ঘনত্ব	3.64
চাষীদের	3.64
চুইংগাম	3.64
ছবিটিকে	3.64
জন্তু	3.64
জন্মগত	3.64
জমিন	3.64
জরিমানার	3.64
জলপ্রপাত	3.64
জলাশয়	3.64
জাগাতে	3.64
জায়েজ	3.64
জিৎ	3.64
জীবের	3.64
জেএমবির	3.64
জেনেভা	3.64
জেন্টলম্যান	3.64
জোকস	3.64
টয়লেটের	3.64
টিকবে	3.64
টেরি	3.64
টেলিফিল্ম	3.64
ট্রেভর	3.64
ডাকাতদের	3.64
তাদেরকেই	3.64
তামিমের	3.64
তাহসান	3.64
তেহরান	3.64
দর্শনে	3.64
দাঁড়িয়েছিল	3.64
দিনমজুর	3.64
দুইটাই	3.64
দুর্গার	3.64
দেয়াটা	3.64
দৌড়াতে	3.64
দ্বারস্থ	3.64
ধইরা	3.64
ধরছেন	3.64
ধরলাম	3.64
নন্দীগ্রাম	3.64
নাতনি	3.64
নানী	3.64
নারকীয়	3.64
নাহয়	3.64
নিমিত্তে	3.64
নির্দেশনার	3.64
নির্ধারণে	3.64
নিশান	3.64
নেওয়ায়	3.64
পত্রিকাটির	3.64
পরিভাষা	3.64
পারছিল	3.64
পিঁপড়া	3.64
প্যাটেল	3.64
প্রতিনিধিদলের	3.64
প্রতিবছরই	3.64
প্রার্থিতা	3.64
প্লট	3.64
ফিতর	3.64
ফিতরের	3.64
ফিলিং	3.64
ফ্রিকোয়েন্সি	3.64
ফ্লাইং	3.64
বক	3.64
বপন	3.64
বাজান	3.64
বাধে	3.64
বানালাম	3.64
বালতি	3.64
বিক্ষুব্ধ	3.64
বিবাদী	3.64
বিরামপুর	3.64
বীরের	3.64
বুদ্ধিবৃত্তিক	3.64
বুয়েট	3.64
বেঞ্চ	3.64
বোরিং	3.64
বোলিংয়ের	3.64
ব্যাখা	3.64
ব্যান	3.64
ব্লা	3.64
ভাঙ্গন	3.64
ভাড়ার	3.64
ভার্মা	3.64
ভাষাটি	3.64
ভাসা	3.64
ভুবন	3.64
ভূগোল	3.64
ভেনেজুয়েলা	3.64
ভেবো	3.64
মই	3.64
মফিজ	3.64
মহারাষ্ট্র	3.64
মহিলাটি	3.64
মাথাই	3.64
মাদকবিরোধী	3.64
মাদরাসার	3.64
মানিকগঞ্জের	3.64
মাহফুজ	3.64
মিলান	3.64
মুখরোচক	3.64
মুখস্ত	3.64
মুনীর	3.64
মুহূর্তেই	3.64
মৃতদেহের	3.64
মেটানো	3.64
মোনা	3.64
মোহর	3.64
যেতেও	3.64
রহিত	3.64
রিক	3.64
রিলে	3.64
রুটের	3.64
রুনির	3.64
রেশন	3.64
লাগবো	3.64
লাব্বাইক	3.64
লায়ন্স	3.64
লিফলেট	3.64
লোকালয়	3.64
শিক্ষাদান	3.64
শিল্ড	3.64
শুনলেন	3.64
শেষদিকে	3.64
শেষবার	3.64
শোনাচ্ছে	3.64
শ্বেতাঙ্গ	3.64
শ্যামপুর	3.64
শ্রীকান্ত	3.64
সংমিশ্রণ	3.64
সংস্থাগুলোর	3.64
সওয়াব	3.64
সতর্কীকরণ	3.64
সন্ধা	3.64
সবখানেই	3.64
সমস্যাই	3.64
সমীক্ষায়	3.64
সহনশীল	3.64
সহোদর	3.64
সিপিবি	3.64
সী	3.64
সুইট	3.64
সুবিচার	3.64
সেতুটি	3.64
সেদেশের	3.64
সোনাগাজী	3.64
সোপর্দ	3.64
স্কটল্যান্ডের	3.64
স্কার্ট	3.64
স্কোয়ার	3.64
স্বরুপ	3.64
স্মৃতিকথা	3.64
হং	3.64
হলদিয়া	3.64
হাউ	3.64
হাওড়া	3.64
হাঙ্গেরিয়ান	3.64
হারালো	3.64
হাস্যরস	3.64
হিপ	3.64
হুমকী	3.64
হোমসের	3.64
৭টা	3.64
arabic	3.63
asia	3.63
call	3.63
men	3.63
original	3.63
police	3.63
say	3.63
state	3.63
و	3.63
অকৃতজ্ঞ	3.63
অবস্থাকে	3.63
অর্থমন্ত্রীর	3.63
অর্ধেকের	3.63
অলআউট	3.63
অহেতুক	3.63
অামাকে	3.63
অ্যাকাউন্টের	3.63
আঁধারে	3.63
আগ্রহে	3.63
আচরণবিধি	3.63
আদর্শিক	3.63
আনবেন	3.63
আসছিলাম	3.63
আসনটি	3.63
ইউনিক	3.63
ইউরেনিয়াম	3.63
ইনজুরি	3.63
ইফতারের	3.63
ইমার্জেন্সি	3.63
উজবেকিস্তান	3.63
উঠানে	3.63
উঠেনি	3.63
উদ্দেশ্যপ্রণোদিত	3.63
উদ্ধত	3.63
উদ্ভাসিত	3.63
উপমহাদেশে	3.63
উপহারের	3.63
এইচটিএমএল	3.63
এড্রেস	3.63
এতিমখানা	3.63
ওয়ারেন্ট	3.63
ওয়াশ	3.63
ওলা	3.63
কয়েকবছর	3.63
করবনা	3.63
করারও	3.63
করুনঃ	3.63
করেনঃ	3.63
কর্তন	3.63
কর্মকান্ডে	3.63
কলামে	3.63
কল্পনাও	3.63
কাজিন	3.63
কাটাবে	3.63
কার্যকরের	3.63
কাশ্মির	3.63
কিনছে	3.63
কোকিল	3.63
কোচিন	3.63
কৌশলী	3.63
ক্ষান্ত	3.63
খতিব	3.63
খেলাগুলো	3.63
গাছটি	3.63
গাভী	3.63
গ্রীসের	3.63
গ্রেফতারে	3.63
চত্বরের	3.63
চিমটি	3.63
চুড়ি	3.63
চূর্ণ	3.63
চেষ্টাও	3.63
জড়	3.63
টিউলিপ	3.63
টিজিং	3.63
টীকা	3.63
টেরা	3.63
ডগলাস	3.63
ডায়লগ	3.63
ডুবোজাহাজ	3.63
ততোটা	3.63
তরমুজের	3.63
তিমির	3.63
তিলে	3.63
থাকলেন	3.63
থামা	3.63
দাঁড়িয়েছিলেন	3.63
দাড়	3.63
দুর্গের	3.63
দুর্বলতার	3.63
দুর্ভাগ্যজনক	3.63
দূর্গা	3.63
দৃষ্টির	3.63
দ্বীপপুঞ্জ	3.63
ধোয়ার	3.63
নতুনের	3.63
নান	3.63
নামঞ্জুর	3.63
নাস্তিকদের	3.63
নিউজে	3.63
নিম	3.63
নিমন্ত্রণ	3.63
নিয়মকানুন	3.63
নিরুপায়	3.63
পদকে	3.63
পপুলার	3.63
পরিবেশক	3.63
পরিবেশবান্ধব	3.63
পর্যটকের	3.63
পাইলাম	3.63
পাচ্ছিল	3.63
পাচ্ছিলাম	3.63
পারনি	3.63
পিচ্ছিল	3.63
পুরষ্কারের	3.63
পুরসভা	3.63
পূর্বাঞ্চলে	3.63
প্রতিপাদ্য	3.63
প্রতিশ্রুত	3.63
প্রবণ	3.63
প্রভা	3.63
প্রশাসনকে	3.63
প্রসেস	3.63
প্রস্তুতকারী	3.63
প্রাইজ	3.63
প্রেমীদের	3.63
প্রেরণের	3.63
ফলক	3.63
ফার্মের	3.63
ফুয়াদ	3.63
ফ্লোর	3.63
বন্টন	3.63
বলিয়া	3.63
বসলো	3.63
বাকস্বাধীনতা	3.63
বাকারা	3.63
বাসস্থানের	3.63
বিচ্ছিন্নতাবাদী	3.63
বিছিয়ে	3.63
বিভীষিকা	3.63
বু	3.63
বুইড়া	3.63
ব্যবহারকারীকে	3.63
ব্যাপারগুলো	3.63
ব্রত	3.63
ব্রাহ্মণবাড়িয়ার	3.63
ব্রেস্ট	3.63
ব্লাউজ	3.63
ভুক্তভোগী	3.63
মগজ	3.63
মনুষ্য	3.63
ময়ূর	3.63
মরেছে	3.63
মর্মস্পর্শী	3.63
মহলের	3.63
মাইক্রোফোন	3.63
মাঙ্গা	3.63
মায়াবী	3.63
মারফত	3.63
মাহবুবুর	3.63
মিঠা	3.63
মিসর	3.63
মুড়ে	3.63
মুমিনুল	3.63
মেশিনগান	3.63
ম্যাজিস্ট্রেটের	3.63
ম্যাথু	3.63
ম্যানেজ	3.63
ম্যারেজ	3.63
যমুনার	3.63
রমেশ	3.63
রসে	3.63
রাজতন্ত্রের	3.63
রূপগঞ্জ	3.63
রেডিওর	3.63
রেস্তোরাঁর	3.63
রোমাঞ্চ	3.63
লাই	3.63
লিখেছিল	3.63
লিমা	3.63
লৌহ	3.63
শহরগুলোতে	3.63
শাসককে	3.63
শিপ	3.63
শুনতাম	3.63
শ্যাম্পু	3.63
সংখ্যাও	3.63
সংস্থান	3.63
সদস্যসহ	3.63
সদ্ব্যবহার	3.63
সমাহার	3.63
সাঁজোয়া	3.63
সাংঘর্ষিক	3.63
সান্তনা	3.63
সাময়িকী	3.63
সামলানোর	3.63
সামান্যই	3.63
সাম্রাজ্যবাদী	3.63
সারসংক্ষেপ	3.63
সারাবিশ্বে	3.63
সিটিজেন	3.63
সিনেমাতে	3.63
সুবিশাল	3.63
সেইদিন	3.63
সেপ্টম্বর	3.63
স্কটিশ	3.63
স্ট্যাম্প	3.63
স্যানিটেশন	3.63
স্যান্ডউইচ	3.63
হইতাছে	3.63
হতভম্ব	3.63
হাসিতে	3.63
হ্যাটট্রিক	3.63
book	3.62
die	3.62
give	3.62
golden	3.62
ok	3.62
rights	3.62
sports	3.62
yes	3.62
অনুকরণে	3.62
অনুপাতের	3.62
অনুরোধের	3.62
অনুর্ধ্ব	3.62
অপমানজনক	3.62
অপরাজেয়	3.62
অপারগ	3.62
অপ্রতুল	3.62
অরফানেজ	3.62
অর্ক	3.62
অর্ধশত	3.62
অ্যাডভেঞ্চার	3.62
আঁধার	3.62
আদব	3.62
আদর্শকে	3.62
আয়নার	3.62
আর্জেন্টিনাকে	3.62
আর্সেনিক	3.62
আলবদর	3.62
ইন্টারন্যাশনালের	3.62
ইমরানের	3.62
ইরাকী	3.62
উঠানো	3.62
উন্নয়নমূলক	3.62
এইটি	3.62
এককথায়	3.62
একখান	3.62
এগুলোই	3.62
এজেন্সী	3.62
এন্ডারসন	3.62
এমএনএ	3.62
এলার্ট	3.62
এ্যাডভোকেট	3.62
ওয়াচের	3.62
ওয়াদুদ	3.62
কট্টর	3.62
কথোপকথনের	3.62
করনীয়	3.62
করলা	3.62
কর্মস্থল	3.62
কলামিস্ট	3.62
কসাই	3.62
কাবুলে	3.62
কামিজ	3.62
কিস্তি	3.62
কুষ্টিয়ায়	3.62
কেজরিওয়াল	3.62
কেনিয়ায়	3.62
কোন্দল	3.62
কোরো	3.62
ক্লেয়ার	3.62
ক্ষণস্থায়ী	3.62
খরগোশ	3.62
খলিফার	3.62
গড়েন	3.62
গায়ানা	3.62
গালিগালাজ	3.62
গুরুত্বপুর্ণ	3.62
গ্রেগ	3.62
ঘটক	3.62
ঘোলা	3.62
চাচাত	3.62
চিলড্রেন	3.62
চু	3.62
চোয়াল	3.62
চ্যাপেল	3.62
চ্যাম্পিয়নশিপ	3.62
ছোঁয়ায়	3.62
জনসমর্থন	3.62
জাননা	3.62
জামাকাপড়	3.62
জামানত	3.62
জেলখানার	3.62
জৈন	3.62
জোহর	3.62
জ্যামাইকা	3.62
ঝলসে	3.62
ঝাঁক	3.62
ঝুড়ি	3.62
ঝুলছে	3.62
টাকে	3.62
টোয়েন্টিতে	3.62
ট্রিলিয়ন	3.62
ডলি	3.62
ডিশ	3.62
ড্রেন	3.62
ঢাকতে	3.62
ঢালু	3.62
তড়িৎ	3.62
তথ্যাদি	3.62
তরুণরা	3.62
তল	3.62
তলদেশে	3.62
তাকাই	3.62
তাজিক	3.62
তৈলাক্ত	3.62
থুবড়ে	3.62
দাঁড়াচ্ছে	3.62
দীর্ঘমেয়াদি	3.62
দুইয়ের	3.62
দ্বীপটির	3.62
ধর্মাবলম্বী	3.62
ধারাবাহিকে	3.62
ধারের	3.62
নরকে	3.62
নাটকীয়ভাবে	3.62
নাড়িয়ে	3.62
নিজামী	3.62
নিজেরে	3.62
নির্ভেজাল	3.62
পথটা	3.62
পথপ্রদর্শক	3.62
পদকের	3.62
পরীক্ষামূলকভাবে	3.62
পশ্চিমাঞ্চলের	3.62
পাঠালে	3.62
পারছিলেন	3.62
পাল্টানো	3.62
পাসপোর্টের	3.62
পুরোদমে	3.62
প্রতিস্থাপিত	3.62
প্রত্যক্ষদর্শীরা	3.62
প্রবৃত্তি	3.62
প্রয়োজনীয়তার	3.62
প্রিয়জনদের	3.62
প্রেসিডিয়াম	3.62
ফরমান	3.62
ফরম্যাটে	3.62
ফিজি	3.62
ফিরব	3.62
ফুটপাতে	3.62
ফুসফুসে	3.62
ফেইসবুকের	3.62
ফোরামে	3.62
বদিউল	3.62
বর্জনের	3.62
বর্বরতার	3.62
বর্বরোচিত	3.62
বাঘাইছড়ি	3.62
বাড়িয়েছে	3.62
বার্সেলোনায়	3.62
বাসন	3.62
বাহিরের	3.62
বিবস্ত্র	3.62
বিরোধে	3.62
বীজের	3.62
বুধবারের	3.62
বৃহস্পতিবারের	3.62
বেলুচিস্তান	3.62
বেলের	3.62
বেশীর	3.62
বোমারু	3.62
ব্যর্থতায়	3.62
ব্যাক্তিকে	3.62
ব্যাঙ্গালোর	3.62
ব্লকবাস্টার	3.62
ভবানী	3.62
ভোগান্তিতে	3.62
মন্ডলের	3.62
মন্দের	3.62
মাশরাফির	3.62
মিরপুরের	3.62
মিল্টন	3.62
মুস্তাফিজ	3.62
মূত্র	3.62
মৌলানা	3.62
ম্যানগ্রোভ	3.62
ম্যানেজিং	3.62
যাবোনা	3.62
রিটার্নিং	3.62
রেমন্ড	3.62
রোজার	3.62
র‌্যাঙ্কিংয়ে	3.62
লস্কর	3.62
লাইনচ্যুত	3.62
লেখ	3.62
লেফট	3.62
শর্তের	3.62
শার্লি	3.62
শিক্ষাকে	3.62
শিখেছেন	3.62
শিন	3.62
শুনবো	3.62
শুনার	3.62
শুনিনি	3.62
শেখান	3.62
শেফ	3.62
শ্রীলঙ্কান	3.62
শ্রীশ্রী	3.62
সংশ্লিষ্টতা	3.62
সত্যজিৎ	3.62
সম্বল	3.62
সহপাঠী	3.62
সহিষ্ণুতা	3.62
সাথ	3.62
সার্বিয়ার	3.62
সালেই	3.62
সাহারার	3.62
সিকিউরিটিজ	3.62
সুইজারল্যান্ডে	3.62
সুলেমান	3.62
সুষ্ঠ	3.62
সেলের	3.62
স্প্যান	3.62
স্বায়ত্তশাসিত	3.62
স্যান	3.62
হকার	3.62
হপ	3.62
হলোঃ	3.62
হাতছানি	3.62
হুরায়রা	3.62
হেলপার	3.62
হেলিকপ্টারে	3.62
হ্যামিল্টন	3.62
also	3.61
any	3.61
color	3.61
company	3.61
different	3.61
during	3.61
es	3.61
golpo	3.61
pm	3.61
re	3.61
singh	3.61
tree	3.61
truth	3.61
অংকে	3.61
অংশটুকু	3.61
অতিপ্রাকৃত	3.61
অধ্যায়ে	3.61
অন্তহীন	3.61
অবরোধে	3.61
অবসাদ	3.61
অস্তিত্বই	3.61
আইডল	3.61
আইভি	3.61
আজকেও	3.61
আজগুবি	3.61
আজিম	3.61
আদিবাসীরা	3.61
আনন্দদায়ক	3.61
আনলিমিটেড	3.61
আনীত	3.61
আফরোজা	3.61
আয়ে	3.61
ইংরেজির	3.61
ইস্তাম্বুল	3.61
উখিয়া	3.61
উদ্দেশ্যের	3.61
উদ্ভিদের	3.61
উপক্রম	3.61
উপমা	3.61
উপসংহারে	3.61
এইভাবেই	3.61
একটিমাত্র	3.61
একাত্তরে	3.61
একারণে	3.61
এগুতে	3.61
এফএম	3.61
এমিল	3.61
ঐতিহ্যকে	3.61
ওআইসি	3.61
